1.953452	0.000949440969	0	0.000949440969	0	
1.963519	0.00248023093	0	0.00248023093	0	
1.973616	0.00462977199	0	0.00462977199	0	
1.983731	0.00739732703	0	0.00739732703	0	
1.993886	0.0107962152	0	0.0107962152	0	
2.004088	0.0148344397	0	0.0148344397	0	
2.014282	0.0194955615	0	0.0194955615	0	
2.024439	0.0247578727	0	0.0247578727	0	
2.034539	0.0305978866	0	0.0305978866	0	
2.044772	0.0371504871	0	0.0371504871	0	
2.055187	0.0444779719	0	0.0444779719	0	
2.064953	0.0518933968	0	0.0518933968	0	
2.075043	0.0601812017	0	0.0601812017	0	
2.085179	0.0691265674	0	0.0691265674	0	
2.095531	0.0789114258	0	0.0789114258	0	
2.105515	0.0889345631	0	0.0889345631	0.00872664626	
2.1156	0.0996666181	0.0174532925	0.0996666181	0.00872664626	
2.125744	0.111087382	0.0261799388	0.111087382	0.0174532925	
2.135863	0.123095008	0.0436332313	0.123095008	0.0261799388	
2.146037	0.135788192	0.0610865238	0.135788192	0.0436332313	
2.156202	0.149089836	0.0785398163	0.149089836	0.0523598776	
2.166368	0.163012905	0.104719755	0.163012905	0.0698131701	
2.176489	0.177487585	0.130899694	0.177487585	0.0872664626	
2.186661	0.192657577	0.148352986	0.192657577	0.104719755	
2.196773	0.208353069	0.174532925	0.208353069	0.122173048	
2.206899	0.22468617	0.183259571	0.22468617	0.157079633	
2.21705	0.241664731	0.20943951	0.241664731	0.183259571	
2.227177	0.259227956	0.235619449	0.259227956	0.20943951	
2.237323	0.277446133	0.253072742	0.277446133	0.235619449	
2.247468	0.296280254	0.27925268	0.296280254	0.270526034	
2.257688	0.315874781	0.305432619	0.315874781	0.296705973	
2.267815	0.335913582	0.322885912	0.335913582	0.331612558	
2.278607	0.357995017	0.34906585	0.357995017	0.366519143	
2.288067	0.377819633	0.375245789	0.377819633	0.392699082	
2.298173	0.399648586	0.392699082	0.399648586	0.41887902	
2.308281	0.422099451	0.41887902	0.422099451	0.445058959	
2.318449	0.445301105	0.436332313	0.445301105	0.471238898	
2.328648	0.469215491	0.453785606	0.469215491	0.506145483	
2.338807	0.493629929	0.479965544	0.493629929	0.523598776	
2.348908	0.518525086	0.497418837	0.518525086	0.549778714	
2.359092	0.542448827	0.523598776	0.542448827	0.575958653	
2.369304	0.565842815	0.549778714	0.565842815	0.593411946	
2.379357	0.588316839	0.567232007	0.588316839	0.610865238	
2.389562	0.610555731	0.593411946	0.610555731	0.637045177	
2.399637	0.631942816	0.619591884	0.631942816	0.654498469	
2.409729	0.65278666	0.637045177	0.65278666	0.680678408	
2.419897	0.673222949	0.663225116	0.673222949	0.698131701	
2.430035	0.69302941	0.689405055	0.69302941	0.715584993	
2.440408	0.712704691	0.715584993	0.712704691	0.72431164	
2.450345	0.730990652	0.733038286	0.730990652	0.750491578	
2.46078	0.74960304	0.759218225	0.74960304	0.759218225	
2.470614	0.766607339	0.776671517	0.766607339	0.776671517	
2.480744	0.783559995	0.802851456	0.783559995	0.785398163	
2.490899	0.799986727	0.820304748	0.799986727	0.802851456	
2.501	0.815773929	0.837758041	0.815773929	0.820304748	
2.511178	0.831118018	0.86393798	0.831118018	0.829031395	
2.521382	0.84592374	0.872664626	0.84592374	0.846484687	
2.531445	0.859983314	0.890117919	0.859983314	0.855211333	
2.541576	0.873580601	0.907571211	0.873580601	0.872664626	
2.551873	0.88691916	0.925024504	0.88691916	0.890117919	
2.561888	0.899179247	0.942477796	0.899179247	0.898844565	
2.572018	0.911113523	0.942477796	0.911113523	0.907571211	
2.582149	0.922505387	0.951204442	0.922505387	0.925024504	
2.592294	0.933368575	0.951204442	0.933368575	0.93375115	
2.602361	0.94361798	0.959931089	0.94361798	0.942477796	
2.612533	0.953419686	0.968657735	0.953419686	0.951204442	
2.622662	0.962650299	0.977384381	0.962650299	0.959931089	
2.632842	0.971389516	0.977384381	0.971389516	0.968657735	
2.642928	0.979525488	0.986111027	0.979525488	0.977384381	
2.653232	0.987292416	0.994837674	0.987292416	0.994837674	
2.66326	0.99434926	1.00356432	0.99434926	0.994837674	
2.673417	1.00097365	1.00356432	1.00097365	1.00356432	
2.683503	1.00705203	1.00356432	1.00705203	1.01229097	
2.693593	1.01263724	1.01229097	1.01263724	1.01229097	
2.703769	1.01777271	1.01229097	1.01777271	1.02101761	
2.713936	1.02241256	1.01229097	1.02241256	1.02974426	
2.724066	1.0265646	1.01229097	1.0265646	1.02974426	
2.734158	1.03024398	1.01229097	1.03024398	1.02974426	
2.74426	1.03348054	1.02101761	1.03348054	1.02974426	
2.755841	1.03659064	1.02101761	1.03659064	1.02974426	
2.764596	1.03868987	1.02101761	1.03868987	1.02974426	
2.774693	1.04069494	1.02101761	1.04069494	1.0384709	
2.78482	1.04234199	1.02101761	1.04234199	1.0384709	
2.794904	1.04719755	1.02101761	1.04719755	1.04719755	
2.805078	1.04719755	1.02101761	1.04719755	1.04719755	
2.815194	1.04719755	1.02101761	1.04719755	1.04719755	
2.825371	1.04719755	1.02101761	1.04719755	1.0384709	
2.835587	1.04719755	1.02101761	1.04719755	1.0384709	
2.845558	1.04719755	1.02101761	1.04719755	1.0384709	
2.857293	1.04719755	1.02101761	1.04719755	1.0384709	
2.866212	1.04719755	1.02101761	1.04719755	1.0384709	
2.876334	1.04719755	1.02101761	1.04719755	1.0384709	
2.886451	1.04719755	1.02101761	1.04719755	1.0384709	
2.896613	1.04719755	1.02101761	1.04719755	1.0384709	
2.906775	1.04719755	1.02101761	1.04719755	1.0384709	
2.916913	1.04719755	1.02101761	1.04719755	1.0384709	
2.927039	1.04719755	1.02101761	1.04719755	1.0384709	
2.937222	1.04719755	1.02101761	1.04719755	1.0384709	
2.947289	1.04719755	1.02101761	1.04719755	1.0384709	
