3.744439	0.00417934493	-0.034906585	0.00417934493	0	
3.752742	0.00540027337	-0.0261799388	0.00540027337	0	
3.762911	0.0075727064	-0.0261799388	0.0075727064	0	
3.772963	0.0103251722	-0.0174532925	0.0103251722	0	
3.783068	0.013704656	-0.00872664626	0.013704656	0	
3.793256	0.0177389177	0	0.0177389177	0	
3.803375	0.0223583749	0.00872664626	0.0223583749	0	
3.813488	0.0275875746	0.0174532925	0.0275875746	0	
3.823636	0.0334518208	0.0261799388	0.0334518208	0	
3.83378	0.039932863	0.034906585	0.039932863	0	
3.844256	0.0473515701	0.0436332313	0.0473515701	0	
3.854102	0.0547855511	0.0610865238	0.0547855511	0.00872664626	
3.86425	0.0631186846	0.0698131701	0.0631186846	0.0174532925	
3.874427	0.0721058764	0.0785398163	0.0721058764	0.034906585	
3.884696	0.0818837824	0.0872664626	0.0818837824	0.0436332313	
3.894632	0.0917761305	0.0959931089	0.0917761305	0.0610865238	
3.90472	0.102514832	0.104719755	0.102514832	0.0785398163	
3.914951	0.114032203	0.104719755	0.114032203	0.104719755	
3.925009	0.125964962	0.113446401	0.125964962	0.122173048	
3.935087	0.138533142	0.122173048	0.138533142	0.13962634	
3.945478	0.152153815	0.122173048	0.152153815	0.148352986	
3.955467	0.165810566	0.130899694	0.165810566	0.157079633	
3.965567	0.180244076	0.130899694	0.180244076	0.174532925	
3.975692	0.195339882	0.13962634	0.195339882	0.183259571	
3.985828	0.211056194	0.13962634	0.211056194	0.191986218	
3.996131	0.227688482	0.148352986	0.227688482	0.20943951	
4.00608	0.244324693	0.165806279	0.244324693	0.20943951	
4.016231	0.26191761	0.174532925	0.26191761	0.218166156	
4.026507	0.280377509	0.20943951	0.280377509	0.235619449	
4.036454	0.298807606	0.226892803	0.298807606	0.244346095	
4.047728	0.320539239	0.253072742	0.320539239	0.261799388	
4.056847	0.338534409	0.27925268	0.338534409	0.270526034	
4.066966	0.35915017	0.314159265	0.35915017	0.287979327	
4.07701	0.380226698	0.340339204	0.380226698	0.305432619	
4.087108	0.402023465	0.366519143	0.402023465	0.331612558	
4.097609	0.425369033	0.392699082	0.425369033	0.34906585	
4.107378	0.44763392	0.41887902	0.44763392	0.383972435	
4.117494	0.471314156	0.453785606	0.471314156	0.410152374	
4.127841	0.496187092	0.479965544	0.496187092	0.445058959	
4.137923	0.521024865	0.514872129	0.521024865	0.488692191	
4.149112	0.549396582	0.541052068	0.549396582	0.523598776	
4.158291	0.573091019	0.575958653	0.573091019	0.558505361	
4.16843	0.599926873	0.602138592	0.599926873	0.593411946	
4.178504	0.627192039	0.628318531	0.627192039	0.628318531	
4.188606	0.655148769	0.663225116	0.655148769	0.663225116	
4.198852	0.68414408	0.689405055	0.68414408	0.698131701	
4.208954	0.713339982	0.706858347	0.713339982	0.733038286	
4.219077	0.74321218	0.733038286	0.74321218	0.759218225	
4.229436	0.774435147	0.767944871	0.774435147	0.785398163	
4.239359	0.80490647	0.79412481	0.80490647	0.811578102	
4.25036	0.839482796	0.811578102	0.839482796	0.837758041	
4.259988	0.870231004	0.837758041	0.870231004	0.86393798	
4.269809	0.90216979	0.872664626	0.90216979	0.890117919	
4.279954	0.935820213	0.898844565	0.935820213	0.916297857	
4.290056	0.969925542	0.916297857	0.969925542	0.942477796	
4.300242	1.00494299	0.951204442	1.00494299	0.968657735	
4.310361	1.04033526	0.977384381	1.04033526	0.994837674	
4.320508	1.07645847	1.01229097	1.07645847	1.02101761	
4.33064	1.11313288	1.04719755	1.11313288	1.04719755	
4.340759	1.1503854	1.08210414	1.1503854	1.08210414	
4.351632	1.1911666	1.12573737	1.1911666	1.11701072	
4.361126	1.22722683	1.1693706	1.22722683	1.15191731	
4.371232	1.26626353	1.21300383	1.26626353	1.19555054	
4.381356	1.30598907	1.25663706	1.30598907	1.23918377	
4.391461	1.34625609	1.30027029	1.34625609	1.29154365	
4.401685	1.38763227	1.34390352	1.38763227	1.32645023	
4.411723	1.42885069	1.3962634	1.42885069	1.37881011	
4.421908	1.47129962	1.43989663	1.47129962	1.43116999	
4.432036	1.51412904	1.49225651	1.51412904	1.48352986	
4.44217	1.55761345	1.54461639	1.55761345	1.53588974	
4.452887	1.60430244	1.59697627	1.60430244	1.58824962	
4.464807	1.65711777	1.6406095	1.65711777	1.6406095	
4.472568	1.69172619	1.69296937	1.69172619	1.68424273	
4.482653	1.73743562	1.74532925	1.73743562	1.74532925	
4.492767	1.78388187	1.78896248	1.78388187	1.78896248	
4.50299	1.83147324	1.84132236	1.83147324	1.84132236	
4.513098	1.87911992	1.88495559	1.87911992	1.88495559	
4.523211	1.92740858	1.92858882	1.92740858	1.92858882	
4.533342	1.9764093	1.9809487	1.9764093	1.97222205	
4.543461	2.02597609	2.02458193	2.02597609	2.02458193	
4.554162	2.07910915	2.06821516	2.07910915	2.05948852	
4.563791	2.12739682	2.11184839	2.12739682	2.10312175	
4.573908	2.17877166	2.16420827	2.17877166	2.15548163	
4.584034	2.23081779	2.19911486	2.23081779	2.19911486	
4.594124	2.28329909	2.25147474	2.28329909	2.24274809	
4.604348	2.33710872	2.30383461	2.33710872	2.29510797	
4.614431	2.39078759	2.34746784	2.39078759	2.3387412	
4.624572	2.4453778	2.39982772	2.4453778	2.39110108	
4.634694	2.50048529	2.4521876	2.50048529	2.44346095	
4.6448	2.55612916	2.50454748	2.55612916	2.49582083	
4.657339	2.62621314	2.55690735	2.62621314	2.54818071	
4.665032	2.6694011	2.61799388	2.6694011	2.60926723	
4.675167	2.72705242	2.6790804	2.72705242	2.67035376	
4.68527	2.78511008	2.73144028	2.78511008	2.73144028	
4.695901	2.8469386	2.80125345	2.8469386	2.7925268	
4.705654	2.90416113	2.86233997	2.90416113	2.86233997	
4.715702	2.96374136	2.93215314	2.96374136	2.93215314	
4.725797	3.02421914	3.00196631	3.02421914	3.00196631	
4.735925	3.0854988	3.06305284	3.0854988	3.07177948	
4.746323	3.14913139	3.13286601	3.14913139	3.14159265	
